dim,group,estimand,biv_valid_at1,biv_valid_at0,r2_valid,biv_reg_at1,biv_reg_at0,r2_reg,M1_lpm,M2_logit,lo,hi,reconciled,biv_minus_M1,biv_impossible
age,40-49,PH,0.46149910874326505,0.4225911099590705,0.001681066782783791,0.3479456192047418,0.30716886098161933,0.0036989145268484513,0.3433579019347663,0.3424139893158546,0.1459817473843213,0.5479114837378466,0.3407358700235541,0.004587717269975533,False
age,40-49,PN,0.25071773472956554,0.2654768821360947,0.000635261295863665,0.18937893146051668,0.192975259767768,6.156849385330343e-05,0.1902132643675308,0.1905539761897269,0.0430610241576176,0.3848045777368585,0.1923501035573885,-0.0008343329070141237,False
age,50-59,turnout,1.0105158233341374,1.0069475800558945,0.010710517838950717,0.8227276195724602,0.722539104477751,0.13197417016650903,0.8027979681042883,0.8025989256849265,0.5545160185966773,0.9624041876497784,0.8021136898526117,0.01992965146817194,False
age,50-59,BN,0.3439925875200335,0.29522187376776365,0.005493569530896747,0.27860520947616924,0.21176726320716985,0.015697891929761232,0.253372378811836,0.2531066899728508,0.0539946530632511,0.4824133866807439,0.2540666341144261,0.02523283066433324,False
age,50-59,PH,0.5009172961655198,0.4163917514517451,0.007010984942653065,0.4052859121920496,0.2986611191781968,0.021486264664407506,0.37719569803021,0.3761692777955558,0.1639047795760605,0.5955640809201121,0.3744505805990093,0.0280902141618396,False
age,50-59,PN,0.1489577632083429,0.2839034096502259,0.04692923884206668,0.12544070002522617,0.20391631944633162,0.02490605751123265,0.1609331919674081,0.1617065811526231,0.0252241610457625,0.3372751529469566,0.1623199967383022,-0.03549249194218193,False
age,60-69,turnout,1.0193266388831352,1.006021255239888,0.10934979366510844,0.7763312399191129,0.732535335597105,0.018872937159908676,0.8073066317659642,0.8048762966970316,0.4844788222466097,0.9621753997184064,0.8051444038183657,-0.030975391846851275,False
age,60-69,BN,0.4580560795870393,0.2833595192709747,0.05175671689273431,0.34820927595467666,0.2061008442715519,0.05310730602576652,0.3117947860870037,0.31591275442034,0.0671696302229813,0.5496723561772417,0.3139227945702904,0.03641448986767298,False
age,60-69,PH,0.49424855392113204,0.4214835829185387,0.003815130589478022,0.3761694210047759,0.306814192123852,0.006803343117227745,0.3767219585548102,0.372620805706284,0.1388454657411949,0.599346476726173,0.3698008286600741,-0.0005525375500343155,False
age,60-69,PN,0.03996715292535541,0.29079122086574166,0.11904900700178278,0.03141026152795151,0.21207905903941415,0.09879187476826112,0.1038160349488594,0.1063987131855403,0.0124070617212504,0.2615963329298803,0.1066150538512632,-0.07240577342090788,False
age,70+,turnout,1.0271059244399423,1.006054059574563,0.1773727033555288,0.6093081668481501,0.7479652787415683,0.14591906536182553,0.5758364394604051,0.5787871277161932,0.3692222696567138,0.8925391125285653,0.5798560433380416,0.033471727387745065,False
age,70+,BN,0.5210371489861001,0.28668917069762634,0.06034800352886449,0.3167308714365792,0.21372039666722778,0.021524476518093305,0.2663396339047136,0.2650592041078045,0.044931066522689,0.5202832676226112,0.2677133624343865,0.050391237531865585,False
age,70+,PH,0.45470660471968466,0.4277397566059697,0.0003395217009781737,0.2703473085268557,0.31805478199682047,0.002483087553154628,0.2364377472886632,0.2442644066819996,0.0915195499861881,0.5171944451420105,0.2477220845992007,0.03390956123819247,False
age,70+,PN,0.012789316530578076,0.2813283404970134,0.08841880646578648,-0.0015909822741084767,0.20846386989855598,0.10300910105186456,0.0530306571301252,0.0428427649596005,0.0003917530951005,0.2257853896185429,0.0440285797818948,-0.054621639404233674,True
