cluster,dim,group,estimand,registered,lo,hi
P.148 Ayer Hitam,age,18-29,PH,16382,0.14992064460993773,0.3395189842510072
P.148 Ayer Hitam,age,30-39,PH,12750,0.0756078431372549,0.44392156862745097
P.148 Ayer Hitam,age,40-49,PH,10544,0.05548179059180577,0.5573786039453718
P.148 Ayer Hitam,age,50-59,PH,9454,0.08758197588322403,0.5450602919399196
P.148 Ayer Hitam,age,60-69,PH,6866,0.12248762015729682,0.4909699970870958
P.148 Ayer Hitam,age,70+,PH,4992,0.09615384615384616,0.4625400641025641
P.148 Ayer Hitam,age,18-29,PN,16382,0.15309486021242827,0.3566719570260041
P.148 Ayer Hitam,age,30-39,PN,12750,0.06690196078431372,0.4316862745098039
P.148 Ayer Hitam,age,40-49,PN,10544,0.024279210925644917,0.4344650986342944
P.148 Ayer Hitam,age,50-59,PN,9454,0.008567801988576264,0.41971652210704463
P.148 Ayer Hitam,age,60-69,PN,6866,0.014564520827264784,0.2277891057384212
P.148 Ayer Hitam,age,70+,PN,4992,0.0,0.21614583333333334
P.149 Sri Gading,ethnicity,Malay,turnout,50039,0.672575391194868,0.9260976438378065
P.149 Sri Gading,ethnicity,Chinese,turnout,26570,0.4811441475348137,0.9515242754986827
P.149 Sri Gading,ethnicity,Indian,turnout,1049,0.032411820781696854,1.0
P.149 Sri Gading,ethnicity,Other,turnout,832,0.0,1.0
P.149 Sri Gading,ethnicity,Malay,BN,50039,0.17714182937308898,0.374487899438438
P.149 Sri Gading,ethnicity,Chinese,BN,26570,0.0,0.35397064358298835
P.149 Sri Gading,ethnicity,Indian,BN,1049,0.0,0.994280266920877
P.149 Sri Gading,ethnicity,Other,BN,832,0.0,1.0
P.149 Sri Gading,ethnicity,Malay,PH,50039,0.036871240432462676,0.3501668698415236
P.149 Sri Gading,ethnicity,Chinese,PH,26570,0.18520888219796763,0.7769288671433948
P.149 Sri Gading,ethnicity,Indian,PH,1049,0.0,0.9675881792183031
P.149 Sri Gading,ethnicity,Other,PH,832,0.0,1.0
P.149 Sri Gading,ethnicity,Malay,PN,50039,0.156977557505146,0.35997921621135515
P.149 Sri Gading,ethnicity,Chinese,PN,26570,0.0,0.36364320662401206
P.149 Sri Gading,ethnicity,Indian,PN,1049,0.0,0.9056244041944709
P.149 Sri Gading,ethnicity,Other,PN,832,0.0,1.0
P.149 Sri Gading,age,18-29,turnout,24470,0.6861871679607683,0.8570903146710257
P.149 Sri Gading,age,30-39,turnout,16547,0.5379222819846498,0.9237323986221068
P.149 Sri Gading,age,40-49,turnout,12846,0.5479526700918574,0.9427059006694691
P.149 Sri Gading,age,50-59,turnout,11420,0.6115586690017513,0.9816987740805604
P.149 Sri Gading,age,60-69,turnout,7889,0.45861325896818356,0.9778172138420586
P.149 Sri Gading,age,70+,turnout,5318,0.3234298608499436,0.9567506581421588
P.149 Sri Gading,age,18-29,BN,24470,0.11393543114017164,0.26791990192071924
P.149 Sri Gading,age,30-39,BN,16547,0.03970508249229467,0.38224451562216716
P.149 Sri Gading,age,40-49,BN,12846,0.04335980071617624,0.4845866417561887
P.149 Sri Gading,age,50-59,BN,11420,0.0691768826619965,0.5758318739054291
P.149 Sri Gading,age,60-69,BN,7889,0.034098111294207124,0.6578780580555204
P.149 Sri Gading,age,70+,BN,5318,0.01936818352764197,0.6728093268145919
P.149 Sri Gading,age,18-29,PH,24470,0.208336738863915,0.36244380874540255
P.149 Sri Gading,age,30-39,PH,16547,0.11216534719284463,0.480510062246933
P.149 Sri Gading,age,40-49,PH,12846,0.1324147594581971,0.5804919819399035
P.149 Sri Gading,age,50-59,PH,11420,0.09833625218914185,0.5535026269702277
P.149 Sri Gading,age,60-69,PH,7889,0.07453416149068323,0.5998225377107365
P.149 Sri Gading,age,70+,PH,5318,0.03215494546822113,0.5473862354268522
P.149 Sri Gading,age,18-29,PN,24470,0.20862280343277484,0.3944830404577033
P.149 Sri Gading,age,30-39,PN,16547,0.05662657883604279,0.462984226748051
P.149 Sri Gading,age,40-49,PN,12846,0.048808967772069126,0.48030515335513
P.149 Sri Gading,age,50-59,PN,11420,0.021541155866900176,0.4168126094570928
P.149 Sri Gading,age,60-69,PN,7889,0.012295601470401825,0.3386994549372544
P.149 Sri Gading,age,70+,PN,5318,0.0,0.3121474238435502
P.150 Batu Pahat,ethnicity,Malay,turnout,68624,0.5338365586383772,0.9551760317090231
P.150 Batu Pahat,ethnicity,Chinese,turnout,59890,0.4745366505259643,0.9521122057104692
P.150 Batu Pahat,ethnicity,Indian,turnout,1877,0.0,1.0
P.150 Batu Pahat,ethnicity,Other,turnout,2364,0.0,1.0
P.150 Batu Pahat,ethnicity,Malay,BN,68624,0.07940370715784566,0.33673350431335974
P.150 Batu Pahat,ethnicity,Chinese,BN,59890,0.00025045917515444983,0.2783937218233428
P.150 Batu Pahat,ethnicity,Indian,BN,1877,0.0,0.9978689397975493
P.150 Batu Pahat,ethnicity,Other,BN,2364,0.0,1.0
P.150 Batu Pahat,ethnicity,Malay,PH,68624,0.010593961296339473,0.48653532291909535
P.150 Batu Pahat,ethnicity,Chinese,PH,59890,0.16304892302554683,0.726531975288028
P.150 Batu Pahat,ethnicity,Indian,PH,1877,0.0,1.0
P.150 Batu Pahat,ethnicity,Other,PH,2364,0.0,1.0
P.150 Batu Pahat,ethnicity,Malay,PN,68624,0.1089560503613896,0.40854511541151783
P.150 Batu Pahat,ethnicity,Chinese,PN,59890,0.0,0.3235765570212055
P.150 Batu Pahat,ethnicity,Indian,PN,1877,0.0,0.9818859882791688
P.150 Batu Pahat,ethnicity,Other,PN,2364,0.0,1.0
P.150 Batu Pahat,age,18-29,turnout,33533,0.6191811051799719,0.8396206721736796
P.150 Batu Pahat,age,30-39,turnout,28502,0.4851238509578275,0.9043575889411269
P.150 Batu Pahat,age,40-49,turnout,22698,0.5045378447440303,0.9562075953828532
P.150 Batu Pahat,age,50-59,turnout,20044,0.5688984234683696,0.9798942326880862
P.150 Batu Pahat,age,60-69,turnout,15434,0.47330568873914736,0.9630685499546456
P.150 Batu Pahat,age,70+,turnout,12544,0.37890625,0.8613679846938775
P.150 Batu Pahat,age,18-29,BN,33533,0.08642233024185131,0.2057376315867951
P.150 Batu Pahat,age,30-39,BN,28502,0.02996280962739457,0.27780506631113605
P.150 Batu Pahat,age,40-49,BN,22698,0.014935236584721122,0.3667283461097894
P.150 Batu Pahat,age,50-59,BN,20044,0.03133107164238675,0.41862901616443826
P.150 Batu Pahat,age,60-69,BN,15434,0.0594142801606842,0.4661785668005702
P.150 Batu Pahat,age,70+,BN,12544,0.031010841836734693,0.39357461734693877
P.150 Batu Pahat,age,18-29,PH,33533,0.20233799540750902,0.41669400292249426
P.150 Batu Pahat,age,30-39,PH,28502,0.11006245175777138,0.5346993193460108
P.150 Batu Pahat,age,40-49,PH,22698,0.11600140981584281,0.6334919376156489
P.150 Batu Pahat,age,50-59,PH,20044,0.14692676112552386,0.6682797844741568
P.150 Batu Pahat,age,60-69,PH,15434,0.13386030841000388,0.671504470649216
P.150 Batu Pahat,age,70+,PH,12544,0.06975446428571429,0.49569515306122447
P.150 Batu Pahat,age,18-29,PN,33533,0.19637372140876153,0.3806399666000656
P.150 Batu Pahat,age,30-39,PN,28502,0.08543260122096695,0.44074100063153465
P.150 Batu Pahat,age,40-49,PN,22698,0.02656621728786677,0.4359414926425236
P.150 Batu Pahat,age,50-59,PN,20044,0.020804230692476552,0.3801636399920176
P.150 Batu Pahat,age,60-69,PN,15434,0.022223662044836077,0.28683426201891926
P.150 Batu Pahat,age,70+,PN,12544,0.0,0.20232780612244897
P.151 Simpang Renggam,ethnicity,Malay,turnout,35295,0.608046465505029,0.9169287434480805
P.151 Simpang Renggam,ethnicity,Chinese,turnout,16828,0.3907772759686237,0.9648799619681483
P.151 Simpang Renggam,ethnicity,Indian,turnout,5030,0.05308151093439364,1.0
P.151 Simpang Renggam,ethnicity,Other,turnout,1157,0.0,1.0
P.151 Simpang Renggam,ethnicity,Malay,BN,35295,0.2197761722623601,0.4903527411814705
P.151 Simpang Renggam,ethnicity,Chinese,BN,16828,0.0061801758973140004,0.4710007130972189
P.151 Simpang Renggam,ethnicity,Indian,BN,5030,0.0,0.883300198807157
P.151 Simpang Renggam,ethnicity,Other,BN,1157,0.0,1.0
P.151 Simpang Renggam,ethnicity,Malay,PH,35295,0.03127921801954951,0.361297634225811
P.151 Simpang Renggam,ethnicity,Chinese,PH,16828,0.11308533396719753,0.7915379130021393
P.151 Simpang Renggam,ethnicity,Indian,PH,5030,0.0,0.9254473161033797
P.151 Simpang Renggam,ethnicity,Other,PH,1157,0.0,1.0
P.151 Simpang Renggam,ethnicity,Malay,PN,35295,0.09454596968409124,0.24694715965434197
P.151 Simpang Renggam,ethnicity,Chinese,PN,16828,0.0,0.24007606370335155
P.151 Simpang Renggam,ethnicity,Indian,PN,5030,0.0,0.5842942345924453
P.151 Simpang Renggam,ethnicity,Other,PN,1157,0.0,1.0
P.151 Simpang Renggam,age,18-29,turnout,15519,0.617436690508409,0.8514079515432695
P.151 Simpang Renggam,age,30-39,turnout,12826,0.46125058474972713,0.9148604397317948
P.151 Simpang Renggam,age,40-49,turnout,9717,0.4560049397962334,0.9658330760522795
P.151 Simpang Renggam,age,50-59,turnout,8760,0.5422374429223744,0.9819634703196347
P.151 Simpang Renggam,age,60-69,turnout,6570,0.48356164383561645,0.9572298325722983
P.151 Simpang Renggam,age,70+,turnout,4918,0.3641724278161854,0.8920292801952013
P.151 Simpang Renggam,age,18-29,BN,15519,0.15973967394806365,0.38340099233198016
P.151 Simpang Renggam,age,30-39,BN,12826,0.08857009200062373,0.5128644939965694
P.151 Simpang Renggam,age,40-49,BN,9717,0.043943603993001956,0.5697231655860863
P.151 Simpang Renggam,age,50-59,BN,8760,0.09155251141552512,0.6189497716894977
P.151 Simpang Renggam,age,60-69,BN,6570,0.07473363774733638,0.6677321156773212
P.151 Simpang Renggam,age,70+,BN,4918,0.028466856445709638,0.6059373729158194
P.151 Simpang Renggam,age,18-29,PH,15519,0.14073071718538566,0.34506089309878213
P.151 Simpang Renggam,age,30-39,PH,12826,0.093871822859816,0.48004054264774676
P.151 Simpang Renggam,age,40-49,PH,9717,0.08973963157353093,0.5863949778738293
P.151 Simpang Renggam,age,50-59,PH,8760,0.09041095890410959,0.5771689497716895
P.151 Simpang Renggam,age,60-69,PH,6570,0.12009132420091324,0.5429223744292238
P.151 Simpang Renggam,age,70+,PH,4918,0.0829605530703538,0.4961366409109394
P.151 Simpang Renggam,age,18-29,PN,15519,0.13254720020619884,0.2973774083381661
P.151 Simpang Renggam,age,30-39,PN,12826,0.042491813503820364,0.3595820988616872
P.151 Simpang Renggam,age,40-49,PN,9717,0.010394154574457137,0.3353915817639189
P.151 Simpang Renggam,age,50-59,PN,8760,0.015296803652968037,0.25205479452054796
P.151 Simpang Renggam,age,60-69,PN,6570,0.012024353120243532,0.1882800608828006
P.151 Simpang Renggam,age,70+,PN,4918,0.0,0.14436762911752746
P.152 Kluang,ethnicity,Malay,turnout,50248,0.381149498487502,0.9435599426842859
P.152 Kluang,ethnicity,Chinese,turnout,60794,0.470704345823601,0.9411784057637267
P.152 Kluang,ethnicity,Indian,turnout,13740,0.05997088791848617,1.0
P.152 Kluang,ethnicity,Other,turnout,2085,0.0,1.0
P.152 Kluang,ethnicity,Malay,BN,50248,0.06254975322400892,0.39726954306639073
P.152 Kluang,ethnicity,Chinese,BN,60794,0.003997104977464881,0.2638582754877126
P.152 Kluang,ethnicity,Indian,BN,13740,0.0,0.744395924308588
P.152 Kluang,ethnicity,Other,BN,2085,0.0,0.928537170263789
P.152 Kluang,ethnicity,Malay,PH,50248,0.0064480178315554845,0.6077256806241045
P.152 Kluang,ethnicity,Chinese,PH,60794,0.1995756160147383,0.7586932921011942
P.152 Kluang,ethnicity,Indian,PH,13740,0.0026200873362445414,0.9733624454148472
P.152 Kluang,ethnicity,Other,PH,2085,0.0,0.8853717026378897
P.152 Kluang,ethnicity,Malay,PN,50248,0.06304728546409807,0.36612402483680945
P.152 Kluang,ethnicity,Chinese,PN,60794,1.644899167681021e-05,0.22415040957989274
P.152 Kluang,ethnicity,Indian,PN,13740,0.0,0.6513828238719068
P.152 Kluang,ethnicity,Other,PN,2085,0.0,0.9645083932853717
P.152 Kluang,age,18-29,turnout,32666,0.5812465560521644,0.7846078491397783
P.152 Kluang,age,30-39,turnout,26722,0.4359703614998877,0.8491879350348028
P.152 Kluang,age,40-49,turnout,21719,0.4791196648096137,0.8905566554629587
P.152 Kluang,age,50-59,turnout,18684,0.5519160779276386,0.9377007064868337
P.152 Kluang,age,60-69,turnout,15593,0.5489642788430706,0.9476046944141602
P.152 Kluang,age,70+,turnout,11483,0.44221893233475573,0.8608377601672037
P.152 Kluang,age,18-29,BN,32666,0.08427723014755403,0.18949366313598237
P.152 Kluang,age,30-39,BN,26722,0.04273632213157698,0.2707506923134496
P.152 Kluang,age,40-49,BN,21719,0.03140107739767024,0.30774897555136055
P.152 Kluang,age,50-59,BN,18684,0.04506529651038321,0.39627488760436735
P.152 Kluang,age,60-69,BN,15593,0.04675174757904188,0.41781568652600526
P.152 Kluang,age,70+,BN,11483,0.013149873726378124,0.3572237220238614
P.152 Kluang,age,18-29,PH,32666,0.26085226229106717,0.4519990203881712
P.152 Kluang,age,30-39,PH,26722,0.153169672928673,0.5235386572861312
P.152 Kluang,age,40-49,PH,21719,0.20903356508126525,0.5967125558266955
P.152 Kluang,age,50-59,PH,18684,0.2274673517448084,0.6687004923999144
P.152 Kluang,age,60-69,PH,15593,0.23818380042326684,0.703136022574232
P.152 Kluang,age,70+,PH,11483,0.19071671166071585,0.6035879125664025
P.152 Kluang,age,18-29,PN,32666,0.14476826057674647,0.27334231310843077
P.152 Kluang,age,30-39,PN,26722,0.056881969912431704,0.31621884589476834
P.152 Kluang,age,40-49,PN,21719,0.027579538652792487,0.2916800957686818
P.152 Kluang,age,50-59,PN,18684,0.022157996146435453,0.2744594305287947
P.152 Kluang,age,60-69,PN,15593,0.012698005515295326,0.16552299108574361
P.152 Kluang,age,70+,PN,11483,0.00043542628233040145,0.11591047635635288
P.153 Sembrong,ethnicity,Malay,turnout,33188,0.6936543328914065,0.8929432324936724
P.153 Sembrong,ethnicity,Chinese,turnout,15226,0.46282674372783394,0.8131485616708262
P.153 Sembrong,ethnicity,Indian,turnout,4818,0.04649232046492321,1.0
P.153 Sembrong,ethnicity,Other,turnout,1699,0.15067686874632136,0.9793996468510888
P.153 Sembrong,ethnicity,Malay,BN,33188,0.3921296854284681,0.621097987224298
P.153 Sembrong,ethnicity,Chinese,BN,15226,0.03323262839879154,0.35281754892946277
P.153 Sembrong,ethnicity,Indian,BN,4818,0.0,0.8935242839352429
P.153 Sembrong,ethnicity,Other,BN,1699,0.09711595055915244,0.9258387286639199
P.153 Sembrong,ethnicity,Malay,PH,33188,0.019736049174400385,0.18648306616849464
P.153 Sembrong,ethnicity,Chinese,PH,15226,0.24937606725338238,0.623735715223959
P.153 Sembrong,ethnicity,Indian,PH,4818,0.0,0.8945620589456206
P.153 Sembrong,ethnicity,Other,PH,1699,0.01059446733372572,0.644496762801648
P.153 Sembrong,ethnicity,Malay,PN,33188,0.10530914788477763,0.19633602506930214
P.153 Sembrong,ethnicity,Chinese,PN,15226,0.0,0.10902403783002758
P.153 Sembrong,ethnicity,Indian,PN,4818,0.0,0.4306766293067663
P.153 Sembrong,ethnicity,Other,PN,1699,0.002942907592701589,0.736904061212478
P.153 Sembrong,age,18-29,turnout,12614,0.6034564769303948,0.8556365942603457
P.153 Sembrong,age,30-39,turnout,13667,0.4922806760810712,0.8722470183654057
P.153 Sembrong,age,40-49,turnout,9678,0.46021905352345527,0.9393469725149824
P.153 Sembrong,age,50-59,turnout,7080,0.4521186440677966,0.9744350282485875
P.153 Sembrong,age,60-69,turnout,7263,0.5036486300426821,0.969571802285557
P.153 Sembrong,age,70+,turnout,4629,0.4396197882912076,0.9416720674011666
P.153 Sembrong,age,18-29,BN,12614,0.22641509433962265,0.5198192484540987
P.153 Sembrong,age,30-39,BN,13667,0.20509255871808005,0.6115460598521987
P.153 Sembrong,age,40-49,BN,9678,0.17296962182269063,0.6647034511262657
P.153 Sembrong,age,50-59,BN,7080,0.11694915254237288,0.6611581920903955
P.153 Sembrong,age,60-69,BN,7263,0.20046812611868373,0.7393638992152003
P.153 Sembrong,age,70+,BN,4629,0.11471160077770577,0.6604018146467919
P.153 Sembrong,age,18-29,PH,12614,0.09655937846836848,0.2742191216109085
P.153 Sembrong,age,30-39,PH,13667,0.06146191556303505,0.3326992024584766
P.153 Sembrong,age,40-49,PH,9678,0.03874767513949163,0.44792312461252326
P.153 Sembrong,age,50-59,PH,7080,0.06285310734463277,0.5449152542372881
P.153 Sembrong,age,60-69,PH,7263,0.08164670246454633,0.4583505438524026
P.153 Sembrong,age,70+,PH,4629,0.0756102829984878,0.4728883128105422
P.153 Sembrong,age,18-29,PN,12614,0.08807674013001426,0.25495481211352466
P.153 Sembrong,age,30-39,PN,13667,0.06621789712446038,0.2901148752469452
P.153 Sembrong,age,40-49,PN,9678,0.022008679479231245,0.25387476751394916
P.153 Sembrong,age,50-59,PN,7080,0.0029661016949152543,0.22019774011299434
P.153 Sembrong,age,60-69,PN,7263,0.007434944237918215,0.1590251961999174
P.153 Sembrong,age,70+,PN,4629,0.0,0.11708792395765824
P.154 Mersing,ethnicity,Malay,turnout,52558,0.6498915483846417,0.7836865938582138
P.154 Mersing,ethnicity,Chinese,turnout,9054,0.24375966423680143,0.8860172299536117
P.154 Mersing,ethnicity,Indian,turnout,744,0.0,1.0
P.154 Mersing,ethnicity,Other,turnout,2233,0.3667711598746082,0.8235557545902373
P.154 Mersing,ethnicity,Malay,BN,52558,0.2336846911982952,0.3280185699608052
P.154 Mersing,ethnicity,Chinese,BN,9054,0.014689639938148884,0.4510713496796996
P.154 Mersing,ethnicity,Indian,BN,744,0.0,1.0
P.154 Mersing,ethnicity,Other,BN,2233,0.1876399462606359,0.6444245409762651
P.154 Mersing,ethnicity,Malay,PH,52558,0.011073480726055025,0.1052170934967084
P.154 Mersing,ethnicity,Chinese,PH,9054,0.09796774906118842,0.5901259111994699
P.154 Mersing,ethnicity,Indian,PH,744,0.0,0.9932795698924731
P.154 Mersing,ethnicity,Other,PH,2233,0.04791759964173757,0.4281236005373936
P.154 Mersing,ethnicity,Malay,PN,52558,0.26321397313444195,0.36936336999124775
P.154 Mersing,ethnicity,Chinese,PN,9054,0.0,0.48034018113540977
P.154 Mersing,ethnicity,Indian,PN,744,0.0,1.0
P.154 Mersing,ethnicity,Other,PN,2233,0.06806986117330945,0.5235109717868338
P.154 Mersing,age,18-29,turnout,16434,0.5077278812218571,0.8532311062431545
P.154 Mersing,age,30-39,turnout,17413,0.3980933785103084,0.8822144374892322
P.154 Mersing,age,40-49,turnout,10787,0.339111893946417,0.9547603596922222
P.154 Mersing,age,50-59,turnout,7470,0.32315930388219544,0.9755020080321285
P.154 Mersing,age,60-69,turnout,7952,0.42479879275653926,0.9734657947686117
P.154 Mersing,age,70+,turnout,4533,0.2272225898963159,0.9463931171409663
P.154 Mersing,age,18-29,BN,16434,0.09030059632469271,0.3508579773640015
P.154 Mersing,age,30-39,BN,17413,0.08229483719060472,0.4616091425946132
P.154 Mersing,age,40-49,BN,10787,0.04737183646982479,0.5757856679336238
P.154 Mersing,age,50-59,BN,7470,0.029049531459170014,0.6400267737617136
P.154 Mersing,age,60-69,BN,7952,0.18385311871227364,0.7378018108651911
P.154 Mersing,age,70+,BN,4533,0.05073902492830355,0.7176262960511802
P.154 Mersing,age,18-29,PH,16434,0.03906535231836437,0.16478033345503226
P.154 Mersing,age,30-39,PH,17413,0.0128065238614828,0.17326135645781887
P.154 Mersing,age,40-49,PH,10787,0.0,0.26198201538889404
P.154 Mersing,age,50-59,PH,7470,0.010977242302543508,0.3772423025435074
P.154 Mersing,age,60-69,PH,7952,0.013832997987927566,0.27238430583501005
P.154 Mersing,age,70+,PH,4533,0.0024266490183101697,0.3373042135451136
P.154 Mersing,age,18-29,PN,16434,0.20682730923694778,0.5525739320920043
P.154 Mersing,age,30-39,PN,17413,0.12008269683569747,0.6083960259576179
P.154 Mersing,age,40-49,PN,10787,0.05108000370816724,0.638917215166404
P.154 Mersing,age,50-59,PN,7470,0.04712182061579652,0.6230254350736278
P.154 Mersing,age,60-69,PN,7952,0.024899396378269618,0.45548289738430586
P.154 Mersing,age,70+,PN,4533,0.0,0.49481579527906466
P.155 Tenggara,ethnicity,Malay,turnout,47865,0.6770291444688186,0.8823566280162959
P.155 Tenggara,ethnicity,Chinese,turnout,10948,0.2812385823894775,0.9839240043843624
P.155 Tenggara,ethnicity,Indian,turnout,4674,0.03187847667950364,1.0
P.155 Tenggara,ethnicity,Other,turnout,1768,0.0,1.0
P.155 Tenggara,ethnicity,Malay,BN,47865,0.2600438733939204,0.41543925624151257
P.155 Tenggara,ethnicity,Chinese,BN,10948,0.00018268176835951772,0.4646510778224333
P.155 Tenggara,ethnicity,Indian,BN,4674,0.0,0.9103551561831408
P.155 Tenggara,ethnicity,Other,BN,1768,0.0,0.995475113122172
P.155 Tenggara,ethnicity,Malay,PH,47865,0.018259688707824087,0.20787631881332916
P.155 Tenggara,ethnicity,Chinese,PH,10948,0.05526123492875411,0.8059006211180124
P.155 Tenggara,ethnicity,Indian,PH,4674,0.0,0.9649122807017544
P.155 Tenggara,ethnicity,Other,PH,1768,0.0,0.8863122171945701
P.155 Tenggara,ethnicity,Malay,PN,47865,0.1973467042724329,0.35633552700302934
P.155 Tenggara,ethnicity,Chinese,PN,10948,0.0,0.46720862257946655
P.155 Tenggara,ethnicity,Indian,PN,4674,0.0,0.8579375267436885
P.155 Tenggara,ethnicity,Other,PN,1768,0.0,1.0
P.155 Tenggara,age,18-29,turnout,20081,0.6581345550520392,0.8367611174742293
P.155 Tenggara,age,30-39,turnout,14704,0.502924374319913,0.911860718171926
P.155 Tenggara,age,40-49,turnout,11866,0.5148322939490982,0.9236473959211192
P.155 Tenggara,age,50-59,turnout,8912,0.5654174147217235,0.9938285457809695
P.155 Tenggara,age,60-69,turnout,5729,0.3756327456798743,0.9945889334962472
P.155 Tenggara,age,70+,turnout,3963,0.32904365379762807,0.9944486500126167
P.155 Tenggara,age,18-29,BN,20081,0.1582092525272646,0.33305114287137094
P.155 Tenggara,age,30-39,BN,14704,0.06930087051142546,0.47578890097932536
P.155 Tenggara,age,40-49,BN,11866,0.10989381425922805,0.5441597842575425
P.155 Tenggara,age,50-59,BN,8912,0.12118491921005387,0.6538375224416517
P.155 Tenggara,age,60-69,BN,5729,0.06266364112410543,0.7999650898935242
P.155 Tenggara,age,70+,BN,3963,0.14105475649760282,0.8026747413575575
P.155 Tenggara,age,18-29,PH,20081,0.13699516956326876,0.24356356755141675
P.155 Tenggara,age,30-39,PH,14704,0.05270674646354733,0.2927094668117519
P.155 Tenggara,age,40-49,PH,11866,0.06691387156581831,0.3384459801112422
P.155 Tenggara,age,50-59,PH,8912,0.03343806104129264,0.3656867145421903
P.155 Tenggara,age,60-69,PH,5729,0.006458369698027579,0.43079071391167745
P.155 Tenggara,age,70+,PH,3963,0.0,0.3774917991420641
P.155 Tenggara,age,18-29,PN,20081,0.2380359543847418,0.43244858323788654
P.155 Tenggara,age,30-39,PN,14704,0.08711915125136017,0.5245511425462459
P.155 Tenggara,age,40-49,PN,11866,0.07955503118152706,0.5099443788976908
P.155 Tenggara,age,50-59,PN,8912,0.0361310592459605,0.4378366247755835
P.155 Tenggara,age,60-69,PN,5729,0.007680223424681445,0.3965788095653692
P.155 Tenggara,age,70+,PN,3963,0.0,0.3285389856169568
P.156 Kota Tinggi,ethnicity,Malay,turnout,54112,0.7407044648137197,0.8177483737433471
P.156 Kota Tinggi,ethnicity,Chinese,turnout,4828,0.3608119304059652,0.9453189726594863
P.156 Kota Tinggi,ethnicity,Indian,turnout,1055,0.0,1.0
P.156 Kota Tinggi,ethnicity,Other,turnout,896,0.0,1.0
P.156 Kota Tinggi,ethnicity,Malay,BN,54112,0.3898211117681845,0.45840109402720286
P.156 Kota Tinggi,ethnicity,Chinese,BN,4828,0.0,0.46913835956917976
P.156 Kota Tinggi,ethnicity,Indian,BN,1055,0.0,1.0
P.156 Kota Tinggi,ethnicity,Other,BN,896,0.0,1.0
P.156 Kota Tinggi,ethnicity,Malay,PH,54112,0.016927853341218213,0.07610141927853341
P.156 Kota Tinggi,ethnicity,Chinese,PH,4828,0.10314830157415078,0.6702568351284176
P.156 Kota Tinggi,ethnicity,Indian,PH,1055,0.0,0.9611374407582939
P.156 Kota Tinggi,ethnicity,Other,PH,896,0.0,0.8816964285714286
P.156 Kota Tinggi,ethnicity,Malay,PN,54112,0.24807806031933766,0.3066787403903016
P.156 Kota Tinggi,ethnicity,Chinese,PN,4828,0.0,0.38463131731565864
P.156 Kota Tinggi,ethnicity,Indian,PN,1055,0.0,0.9943127962085309
P.156 Kota Tinggi,ethnicity,Other,PN,896,0.0,1.0
P.156 Kota Tinggi,age,18-29,turnout,13811,0.6182028817609152,0.8961697197885743
P.156 Kota Tinggi,age,30-39,turnout,15889,0.534331927748757,0.9101265026118699
P.156 Kota Tinggi,age,40-49,turnout,11906,0.5524105493028725,0.9410381320342684
P.156 Kota Tinggi,age,50-59,turnout,7279,0.5008929798049182,0.9829646929523286
P.156 Kota Tinggi,age,60-69,turnout,6694,0.4950702121302659,0.9746041230953092
P.156 Kota Tinggi,age,70+,turnout,5312,0.44051204819277107,0.9237575301204819
P.156 Kota Tinggi,age,18-29,BN,13811,0.19216566504959814,0.48193468974006226
P.156 Kota Tinggi,age,30-39,BN,15889,0.1687330857826169,0.5857511485933665
P.156 Kota Tinggi,age,40-49,BN,11906,0.1579035780278851,0.6482445825634134
P.156 Kota Tinggi,age,50-59,BN,7279,0.13532078582222834,0.7755186151943948
P.156 Kota Tinggi,age,60-69,BN,6694,0.20062742754705706,0.8400059755004482
P.156 Kota Tinggi,age,70+,BN,5312,0.22628012048192772,0.7874623493975904
P.156 Kota Tinggi,age,18-29,PH,13811,0.022011440156397076,0.1424227065382666
P.156 Kota Tinggi,age,30-39,PH,15889,0.010195732896972749,0.13783120397759457
P.156 Kota Tinggi,age,40-49,PH,11906,0.013102637325718125,0.17293801444649756
P.156 Kota Tinggi,age,50-59,PH,7279,0.002198104135183404,0.265695837340294
P.156 Kota Tinggi,age,60-69,PH,6694,0.0403346280250971,0.23767553032566477
P.156 Kota Tinggi,age,70+,PH,5312,0.023531626506024098,0.20801957831325302
P.156 Kota Tinggi,age,18-29,PN,13811,0.19708927666352907,0.5040909420027514
P.156 Kota Tinggi,age,30-39,PN,15889,0.14676820441815092,0.5605135628422179
P.156 Kota Tinggi,age,40-49,PN,11906,0.11834369225600537,0.5303208466319502
P.156 Kota Tinggi,age,50-59,PN,7279,0.049319961533177636,0.4882538810276137
P.156 Kota Tinggi,age,60-69,PN,6694,0.010606513295488498,0.34807290110546757
P.156 Kota Tinggi,age,70+,PN,5312,0.0,0.3019578313253012
P.157 Pengerang,ethnicity,Malay,turnout,48858,0.7269843219124811,0.80443325555692
P.157 Pengerang,ethnicity,Chinese,turnout,4451,0.2327566838912604,0.8577847674679847
P.157 Pengerang,ethnicity,Indian,turnout,397,0.0,1.0
P.157 Pengerang,ethnicity,Other,turnout,868,0.12211981566820276,1.0
P.157 Pengerang,ethnicity,Malay,BN,48858,0.3504236767776004,0.42746326087846415
P.157 Pengerang,ethnicity,Chinese,BN,4451,0.024938216131206472,0.6185126937766794
P.157 Pengerang,ethnicity,Indian,BN,397,0.0,1.0
P.157 Pengerang,ethnicity,Other,BN,868,0.03571428571428571,1.0
