election,label,dim,group,estimand,registered,reconciled,error,lo,hi,se_sampling,rmse_ident,total_se,bound_lo,bound_hi,bound_width,model_min,model_max,model_range,capped,m2_raw,cite
ge15,GE-15 (Nov 2022),ethnicity,Other,BN,67997,0.0964323430638509,0.16145699723322773,0.0127799755871582,0.25788934029707866,0.0603652486691532,0.05605216551419224,0.08237601899654476,0.0127799755871582,0.9338794358574642,0.9210994602703061,0.0938385347229802,0.2699174685147566,0.17607893379177642,0.1002770561712772,0.1002770561712772,False
ge15,GE-15 (Nov 2022),ethnicity,Malay,PH,1379473,0.0626632022308471,0.028952636111689103,0.033710566119158,0.09161583834253621,0.0067759519589873,0.013125972925265593,0.014771753118208726,0.0158973753020175,0.3758674508308607,0.3599700755288432,0.0540470752107031,0.0661861613642287,0.012139086153525595,0.0566844703160165,0.0566844703160165,True
ge15,GE-15 (Nov 2022),ethnicity,Chinese,PH,959182,0.626453816466359,0.03892058166743492,0.587533234798924,0.665374398133794,0.0104814004973803,0.016865887232024715,0.01985743962624231,0.2083640018265563,0.7693649380409557,0.5610009362143995,0.6277780830130097,0.6390951907552976,0.01131710774228789,0.6277780830130097,0.6277780830130097,True
ge15,GE-15 (Nov 2022),ethnicity,Indian,PH,186910,0.6231482120463793,0.11608476853938773,0.5070634435069915,0.739232980585767,0.052029802495593,0.028297138152916946,0.059226922724177414,0.003033545556685,0.9765448611631268,0.9735113156064418,0.598943937314405,0.639985015934438,0.041041078620033034,0.6399785187180626,0.6399785187180626,False
ge15,GE-15 (Nov 2022),ethnicity,Other,PH,67997,0.170565576857562,0.11220952653877199,0.05835605031879,0.282775103396334,0.0413850096688612,0.03955775291816604,0.05724975843814897,0.0041913613835904,0.8941865082283041,0.8899951468447137,0.0993129439872948,0.1795071787807,0.08019423479340519,0.1795071787807,0.1795071787807,False
ge15,GE-15 (Nov 2022),ethnicity,Malay,PN,1379473,0.3412714518093016,0.036916308920667024,0.3043551428886345,0.361222727809823,0.0127749810543915,0.013840212777100845,0.018834851490136237,0.139551843348873,0.361222727809823,0.22167088446095,0.3150178662620774,0.3384186095349508,0.023400743272873392,0.3383943819844961,0.3383943819844961,True
ge15,GE-15 (Nov 2022),ethnicity,Chinese,PN,959182,0.0026618876609301,0.01749161737083533,0.0002137237771351,0.02015350503176543,0.001411850793648,0.008811907343633164,0.008924294576956801,0.0002137237771351,0.2636903111192662,0.26347658734213114,0.0023888425470119,0.0155353496994855,0.0131465071524736,0.0023932080617551,0.0023932080617551,True
ge15,GE-15 (Nov 2022),ethnicity,Indian,PN,186910,0.0003502881959723,0.0686199730551741,0.0,0.0689702612511464,0.0047584378615546,0.0346853095180036,0.0350101903342725,0.0,0.6881761275480177,0.6881761275480177,6.325803439049013e-09,0.0181039089228121,0.01810390259700866,0.0003378685613267,0.0003378685613267,False
ge15,GE-15 (Nov 2022),ethnicity,Other,PN,67997,0.3742450322980842,0.2907853765393342,0.08345965575875003,0.6650304088374184,0.0917575384131812,0.11658134462750899,0.1483598859894562,0.0024265776431313,0.945806432636734,0.9433798549936028,0.427620505711163,0.5946182872112737,0.16699778150011074,0.427620505711163,0.427620505711163,False
ge15,GE-15 (Nov 2022),age,18-29,turnout,712706,0.7408669152950814,0.03748850343434078,0.7033784118607407,0.7783554187294222,0.0052137523367891,0.018402466828099512,0.019126787466500397,0.6351090070800582,0.8296211902243,0.1945121831442418,0.7412122986110821,0.8158233090934025,0.07461101048232044,0.7412122986110821,0.7412122986110821,True
ge15,GE-15 (Nov 2022),age,30-39,turnout,556274,0.6992538770058526,0.04172151165696047,0.6575323653488921,0.7409753886628131,0.0056216062971117,0.02053075763954256,0.021286485539265546,0.4890072158684389,0.895758205488662,0.4067509896202231,0.6423839306086196,0.698707626757756,0.05632369614913635,0.6984068088658394,0.6984068088658394,True
